"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"44cd76f384fde07fe4e146809c9b8bdf476ea619","com.hazelcast.query.impl.IdentityConverter","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0.5","0.333333","3","3","1","1","0.333333","3","1","1","0","0","1","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"867fc10b52c7da919de28f51c13599e0fc2a5f60","com.hazelcast.util.Clock$SystemClock","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0.333333","3","3","1","0","0.333333","3","1","1","0","0","1","6","7","0","0","0","0","1","0","0","0","1","1","0","0","0","6","7","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389c25b47e3424ed9556cca74928774f21c029c4","com.hazelcast.executor.ExecutorServiceTest$SleepLatchRunnable","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","2","0","2","0","1","0","1","0","1","2","0","1","0","9","11","2","0","2","0","1","0","1","0","1","2","0","1","0","0","0","0","1","4","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8e20fd580ec4e7de4938dc403d1a547e0b9a4001","com.hazelcast.map.impl.mapstore.BasicMapStoreContext$TriggerInitialKeyLoad","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","2","0.5","0.363636","4","4","1","1","0.363636","4","0","0","0","0","0","7","9","0","0","0","0","1","0","1","0","1","2","0","1","0","7","9","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"564167c1f93b32ce742411106e9ae67eae88a801","com.hazelcast.util.collection.Int2ObjectHashMap$ValueIterator","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","5","1","0","0","1","0","1","0","6","2","0","3","0","7","7","5","1","0","0","1","0","1","0","6","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"565257f977407eb3a0199d082860209c2958f5f9","com.hazelcast.util.collection.Int2ObjectHashMap$ValueIterator","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","7","8","5","1","0","0","1","0","1","0","6","2","0","3","0","7","8","5","1","0","0","1","0","1","0","6","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"daa082f6c3ad48a8a02c7593d35cb344c996bc25","com.hazelcast.cache.impl.CacheCreateUseDestroyTest$CacheEntryListenerFactory","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","8","11","1","0","1","0","1","1","1","0","1","2","1","1","0","8","11","1","0","1","0","1","1","1","0","1","2","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525c34cddd7f4e08d674611e177bab103e4d1881","com.hazelcast.impl.base.CpuUtilization","0","0","0","0","0","0","0","0","1","0","0","1","1","4","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","14","16","3","0","3","0","1","3","1","0","1","2","3","1","0","14","16","3","0","3","0","1","3","1","0","1","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"b980aeeea985dc7052366df26bb57f1c3542d30c","com.hazelcast.query.impl.IndexIntegrationTest","0","0","0","0","0","0","0","0","1","0","0","1","10","0","0","20","21","0","0.103448","3","0","0","2","0.0638298","3","1","1","0","0","1","26","39","2","12","0","0","1","0","1","0","97","19","1","84","2","44","62","4","14","2","2","6","0","6","2","102","23","1","89","4","0","0","0","1","7","0","0","0","0","0","0","1","0","1","0","0","0","0","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7001ec8c5b1305c796de75c2e3f170c562db8c03","com.hazelcast.cache.impl.operation.CacheReplicationOperationTest","0","0","0","0","0","0","0","0","1","0","0","1","10","0","0","9","10","0","0.25","5","0","0","2","0.25","5","1","1","0","0","1","15","25","3","15","0","0","1","0","1","0","109","8","1","93","3","15","25","3","15","0","0","1","0","1","0","109","8","1","93","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"8f8a00625dd31eb3915d3251d2f10edbe2a7e0b9","com.hazelcast.spi.impl.operationexecutor.classic.OperationThreadTest","0","0","0","0","0","0","0","0","1","0","0","1","11","0","0","11","12","0","0","0","0","0","2","0","0","2","2","0","0","1","20","27","13","12","0","0","1","0","1","0","101","12","1","87","2","24","31","13","12","0","0","2","0","2","0","102","13","1","88","2","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1"
"a6c7499cbfd37b3b3d740d9fefaf68b71482fd06","com.hazelcast.spi.impl.operationexecutor.classic.OperationThreadTest","0","0","0","0","0","0","0","0","1","0","0","1","11","0","0","11","12","0","0","0","0","0","2","0","0","2","2","0","0","1","20","27","13","12","0","0","1","0","1","0","101","12","1","87","2","24","31","13","12","0","0","2","0","2","0","102","13","1","88","2","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1"
"1f042b8c4a4245594691bb6d85a66ceed9b43068","com.hazelcast.map.MapRemoveFailingBackupTest","0","0","0","0","0","0","0","0","1","0","0","1","11","0","0","12","13","0","0","0","0","0","2","0","0","1","1","0","0","1","26","31","3","14","0","0","1","0","1","0","101","17","1","87","2","84","99","40","76","1","2","13","0","12","0","310","39","3","231","40","0","0","0","3","5","0","0","0","0","0","0","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1"
"805a90a48434a78f1bfa631a774f05df43312150","com.hazelcast.spi.impl.operationexecutor.classic.OperationThreadTest","0","0","0","0","0","0","0","0","1","0","0","1","12","0","0","11","12","0","0","0","0","0","2","0","0","2","2","0","0","1","19","27","12","10","0","0","1","0","1","0","93","13","1","83","3","23","31","12","10","0","0","2","0","2","0","94","14","1","84","3","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1"
"4ac9450aa6da5a4353517409635a0516daf80fd4","com.hazelcast.spi.impl.operationexecutor.classic.OperationThreadTest","0","0","0","0","0","0","0","0","1","0","0","1","12","0","0","11","12","0","0","0","0","0","2","0","0","2","2","0","0","1","21","29","12","10","0","0","1","0","1","0","93","13","1","83","3","25","33","12","10","0","0","2","0","2","0","94","14","1","84","3","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0"
"fc6ab479ed9fab4939bf5f91fe3773e46310610d","com.hazelcast.spi.impl.operationexecutor.classic.OperationThreadTest","0","0","0","0","0","0","0","0","1","0","0","1","12","0","0","11","12","0","0","0","0","0","2","0","0","2","2","0","0","1","21","29","12","10","0","0","1","0","1","0","95","13","1","83","3","25","33","12","10","0","0","2","0","2","0","96","14","1","84","3","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2"
"2921cff694583b8638dae2991f427e61d5440a9d","com.hazelcast.map.MapRemoveFailingBackupTest","0","0","0","0","0","0","0","0","1","0","0","1","12","0","0","13","14","0","0","0","0","0","2","0","0","1","1","0","0","1","26","31","3","14","0","0","1","0","1","0","101","17","1","87","2","84","99","40","76","1","2","13","0","12","0","310","39","3","231","40","0","0","0","3","5","0","0","0","0","0","0","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"157db1056dcda6304087974374f7da88aceb2153","com.hazelcast.internal.nearcache.impl.invalidation.MetaDataGeneratorTest","0","0","0","0","0","0","0","0","1","0","0","1","13","0","0","14","15","0","0","0","0","0","2","0","0","1","1","0","0","1","21","28","4","16","0","0","1","0","1","0","116","14","2","100","3","21","28","4","16","0","0","1","0","1","0","116","14","2","100","3","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"de38cc48fa035d1f103c771ab574726ffcd8e28c","com.hazelcast.map.impl.PartitionContainer$1","0","0","0","0","0","0","0","0","1","0","0","1","15","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","20","24","0","0","0","0","1","0","1","0","1","16","0","1","0","20","24","0","0","0","0","1","0","1","0","1","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"934a604d8485af4a9bffcecf5fe4baede22169fe","com.hazelcast.executor.ExecutorServiceCreateDestroyTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","0","0","2","1","0","0","0","6","6","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45fc4414c1dca0d0769d5a4b4e1425af5b0802c5","com.hazelcast.internal.management.ManagementCenterServiceIntegrationTest$2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","11","11","0","0","0","0","1","0","1","0","1","6","0","1","0","11","11","0","0","0","0","1","0","1","0","1","6","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"8374d790e0e578b9badfe450165005d26cc0687d","com.hazelcast.map.impl.mapstore.writebehind.WriteBehindWriteDelaySecondsTest$2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","11","12","0","0","0","0","1","0","1","0","1","4","0","1","0","11","12","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"225747bf155c5244163627743980f8cb6e4e403e","com.hazelcast.map.impl.mapstore.writebehind.WriteBehindWriteDelaySecondsTest$2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","13","14","0","0","0","0","1","0","1","0","1","5","0","1","0","13","14","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"6b9715b30910755cda41e8349960635d9c914a10","com.hazelcast.map.impl.mapstore.writebehind.WriteBehindWriteDelaySecondsTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","13","14","0","0","0","0","1","0","1","0","1","5","0","1","0","13","14","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"a11ab1fbf0a9b8aebfed4404415725cb51327fa7","com.hazelcast.map.impl.mapstore.writebehind.WriteBehindWriteDelaySecondsTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","13","14","0","0","0","0","1","0","1","0","1","5","0","1","0","13","14","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"4ff41d5e88129371b07487f98f6e0678de97ce05","com.hazelcast.nio.serialization.SerializationContextImpl$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"081543dbbb5e57f062566da43cf995b6cf15218f","com.hazelcast.client.connection.nio.ClientConnectionManagerImpl$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0a60df25f530116add78d3109773f0bf90f335ea","com.hazelcast.client.connection.nio.ClientConnectionManagerImpl$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"12eaf0ee52cbf3603e5d0e9a0a552d69a25815eb","com.hazelcast.client.connection.nio.ClientConnectionManagerImpl$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"068025a55b706e119d7ecce10dfdb8756e217c04","com.hazelcast.map.impl.mapstore.MapLoaderTest$4","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3"
"487f21c149d0e899a5fe0cd2b5bae9c8f7ce468a","com.hazelcast.map.mapstore.MapLoaderTest$3","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"5458ddbd165b5781f5842d0d5d30b30036b4bb0d","com.hazelcast.map.QueryDuringMigrationsStressTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"409ebdef7b6eea5270e425454dc05d0301072780","com.hazelcast.map.mapstore.writebehind.WriteBehindWithEntryProcessorTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"fbcc874a16fbb977ba12f4c0abc8844b79556bb3","com.hazelcast.client.ListenerTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","2","0","1","0","6","6","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"10efc4f564876813e0cb3468ed6d425394a56aeb","com.hazelcast.map.impl.recordstore.RecordStoreLoader$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","1","0","0","0","1","0","1","0","1","1","1","1","0","6","6","1","0","0","0","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"b41c380408dfeedc51226f1456016d4c83056f11","com.hazelcast.map.impl.recordstore.RecordStoreLoader$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","1","0","0","0","1","0","1","0","1","1","1","1","0","6","6","1","0","0","0","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23f1d9d53622d23a2234bef66fe1bcd67dd21f3a","com.hazelcast.cache.CacheBasicAbstractTest$11","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"309c32202d38a410736da6db69fe2560f26f5648","com.hazelcast.cache.CacheBasicAbstractTest$11","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"36ca305d9eb6c519576aae53cb4110ffa2ce3857","com.hazelcast.cache.CacheDestroyTest$4","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"38b2c580dfaed82068f5137d2d84929eae461780","com.hazelcast.quorum.QuorumTest$3","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"47d4f1239a95175c4935b0b93e08919d1f35bcd3","com.hazelcast.cache.CacheDestroyTest$4","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0582fc44e38c67efafe1cac98a42364d03f2f364","com.hazelcast.spi.impl.OperationServiceImplTest$3","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72164ddd01562b066c2e6478184c2a8c4c22fc35","com.hazelcast.replicatedmap.ReplicatedMapListenerTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0603aa048b33b7b63c240c8b0e5c509499c798f7","com.hazelcast.core.DistributedObjectListenerTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"4653486efe9e76439d1f23021ab16bc287ac9bfa","com.hazelcast.core.DistributedObjectListenerTest$1","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","7","7","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"060bc2052654bcd13b0abb6c5be0bd0ab4a22f4d","com.hazelcast.map.MapEvictionManagerTest$2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1640254ad58a08ac6a5f59242b7bbdd78dd20240","com.hazelcast.client.listeners.AbstractListenersOnReconnectTest$6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","1","2","0","1","0","8","8","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"627f7397e73e69a8436f2e4e41327495c74d2ffc","com.hazelcast.client.listeners.AbstractListenersOnReconnectTest$6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","1","2","0","1","0","8","8","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"025081dff5c8879373caa07a2a54511e978c2bc7","com.hazelcast.map.ListenerTest$2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"31820d92e469159b8152a223f32a3981d4724469","com.hazelcast.map.ListenerTest$3","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1fe96203a2dd52f5057ce2e4d18776fd8821c723","com.hazelcast.client.listeners.AbstractListenersOnReconnectTest$9","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","9","9","0","0","0","0","1","0","1","0","1","2","0","1","0","9","9","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"9b1f1e54a3e9a0fc6cc289f1cde9ed32c6fe5e70","com.hazelcast.client.ClientReconnectTest$3","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","2","2","0","0","1","5","5","0","0","0","0","1","0","1","0","6","1","0","6","0","5","5","0","0","0","0","1","0","1","0","6","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32f725757391919b9139c3f0a6b7e7046e34c400","com.hazelcast.client.ClientReconnectTest$3","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","2","2","0","0","1","5","5","0","0","0","0","1","0","1","0","9","1","0","9","0","5","5","0","0","0","0","1","0","1","0","9","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
