"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"cad0608cdb28e2b8485e5c01c26579a35cb84356","org.elasticsearch.monitor.fs.FsInfo$IoStats","0","0","0","0","0","0","0","0","1","2","2","14","7","4","2","18","22","0","0","0","0","0","5","0","0","1","2","0","0","2","77","84","12","0","11","0","4","0","4","0","4","53","1","4","0","77","84","12","0","11","0","4","0","4","0","4","53","1","4","0","0","0","0","1","8","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"27b65e90ca03678a9f7019f6887f1b12ef1e6fb0","org.elasticsearch.monitor.fs.FsInfo$IoStats","0","0","0","0","0","0","0","0","1","2","2","14","7","4","2","18","22","0","0","0","0","0","5","0","0","1","2","0","0","2","78","86","12","0","11","0","4","0","4","0","4","54","1","4","0","78","86","12","0","11","0","4","0","4","0","4","54","1","4","0","0","0","0","1","8","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"7694f0b7a09c85dd28bd9553dcd6000a782d09db","org.elasticsearch.index.mapper.core.StringFieldMapper$Builder","0","0","0","0","0","0","0","0","1","2","2","14","8","6","8","7","14","0","0.0517241","3","0","0","8","0.0517241","3","2","2","0","0","1","55","69","18","0","4","0","7","0","7","0","31","26","1","29","0","55","69","18","0","4","0","7","0","7","0","31","26","1","29","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1"
"1654ae89379aeea586cbdff45a0b1d0cf4d00ebd","org.elasticsearch.index.mapper.core.StringFieldMapper$Builder","0","0","0","0","0","0","0","0","1","2","2","14","8","6","8","7","14","0","0.0517241","3","0","0","8","0.0517241","3","2","2","0","0","1","55","69","19","0","4","0","7","0","7","0","32","26","1","30","0","55","69","19","0","4","0","7","0","7","0","32","26","1","30","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"30ab8739a6e11ea7d5f25a62e290932d5f2d740f","org.elasticsearch.rest.AbstractRestChannel","0","0","0","0","0","0","0","0","1","2","2","14","9","12","13","14","23","0.285714","0.22449","22","16","2","5","0.22449","22","1","1","9","9","1","76","113","9","0","9","0","9","0","6","0","10","33","0","7","0","76","113","9","0","9","0","9","0","6","0","10","33","0","7","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"6469f6ef0686496df69332ebd4354be291baa30f","org.elasticsearch.index.mapper.core.StringFieldMapper$Builder","0","0","0","0","0","0","0","0","1","2","2","14","9","7","9","8","15","0","0.0508475","3","0","0","8","0.0508475","3","2","2","0","0","1","56","70","21","0","4","0","7","0","7","0","35","26","1","33","0","56","70","21","0","4","0","7","0","7","0","35","26","1","33","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1"
"59117125b4312f2534656d2510742227249366a5","org.elasticsearch.index.mapper.core.StringFieldMapper$Builder","0","0","0","0","0","0","0","0","1","2","2","14","9","7","9","8","15","0","0.0769231","5","0","0","8","0.0769231","5","2","2","0","0","1","60","76","23","1","4","0","7","0","7","0","37","30","1","34","0","60","76","23","1","4","0","7","0","7","0","37","30","1","34","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"9a536b2c2b62999d2639e0de49e27dd9d2f980a5","org.elasticsearch.common.lucene.docset.NotDocIdSet$NotDocIdSetIterator","0","0","0","0","0","0","0","0","1","2","2","15","0","1","1","0","4","0","0.0222222","1","0","0","4","0.0222222","1","0","0","0","0","0","44","55","4","0","4","0","4","0","3","0","4","22","0","3","0","44","55","4","0","4","0","4","0","3","0","4","22","0","3","0","0","0","0","0","11","0","1","4","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ad4dbbf1a61680da70f22f7f5d6f0566d273829a","org.elasticsearch.tools.JavaVersionChecker","0","0","0","0","0","0","0","0","1","2","2","15","1","0","0","0","6","1","0.15625","10","8","2","0","0.15625","10","0","0","0","0","0","54","70","1","0","1","0","6","0","1","0","6","29","0","1","0","54","70","1","0","1","0","6","0","1","0","6","29","0","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fab44398d9d48f12319bc018d4b436f723b6508e","org.elasticsearch.action.admin.indices.analyze.DetailAnalyzeResponse$AnalyzeTokenList","0","0","0","0","0","0","0","0","1","2","2","15","10","3","10","12","21","0","0","0","0","0","9","0","0","1","2","0","0","2","65","74","3","2","2","2","9","0","8","0","9","35","1","8","0","65","74","3","2","2","2","9","0","8","0","9","35","1","8","0","0","0","0","2","5","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"59be738e40bb7127db36c610289760c49ca7551a","org.elasticsearch.index.translog.BufferingTranslogWriter","0","0","0","0","0","0","0","0","1","2","2","15","11","2","1","11","19","0.142857","0.115789","11","3","1","6","0.11215","12","2","2","0","0","1","84","104","22","2","4","0","8","0","6","0","41","44","5","27","0","95","118","22","2","4","0","10","0","8","0","43","47","5","29","0","0","0","0","4","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1"
"2602439a51f109e059123b232ec60c9d816c60dd","org.elasticsearch.index.translog.BufferingTranslogWriter","0","0","0","0","0","0","0","0","1","2","2","15","12","2","1","14","22","0.142857","0.107843","11","3","1","6","0.105263","12","2","2","0","0","1","91","111","22","2","4","0","8","0","6","0","41","49","5","27","0","102","125","22","2","4","0","10","0","8","0","43","52","5","29","0","0","0","0","4","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1"
"7742c1e181104207c2adc3f7dc40276113698350","org.elasticsearch.index.translog.BufferingTranslogWriter","0","0","0","0","0","0","0","0","1","2","2","15","12","2","1","14","22","0.142857","0.107843","11","3","1","6","0.105263","12","2","2","0","0","1","91","111","22","2","4","0","8","0","6","0","41","49","5","27","0","102","125","22","2","4","0","10","0","8","0","43","52","5","29","0","0","0","0","4","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1"
"e363e0c2aafa7e45f32e27e2f47b9dda3aa7e2bb","org.elasticsearch.index.translog.BufferingTranslogWriter","0","0","0","0","0","0","0","0","1","2","2","15","12","2","1","14","22","0.142857","0.107843","11","3","1","6","0.105263","12","2","2","0","0","1","91","111","22","2","4","0","8","0","6","0","41","49","5","27","0","102","125","22","2","4","0","10","0","8","0","43","52","5","29","0","0","0","0","4","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"8260138e5975ebcb588933d792d22374168c48cf","org.elasticsearch.search.aggregations.bucket.histogram.InternalHistogram$Bucket","0","0","0","0","0","0","0","0","1","2","2","15","14","14","7","11","20","0","0","0","0","0","7","0","0","3","3","1","1","1","66","76","4","6","4","6","9","0","6","0","9","30","0","6","0","66","76","4","6","4","6","9","0","6","0","9","30","0","6","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"df703dce0a104af7ee2f3c463117856a9bd55f1f","org.elasticsearch.repositories.gcs.GoogleCloudStorageRepository","0","0","0","0","0","0","0","0","1","2","2","15","14","2","0","20","26","0","0.0344828","3","3","0","2","0.0344828","3","4","6","0","0","1","84","106","47","9","14","0","6","10","1","0","58","34","10","28","0","84","106","47","9","14","0","6","10","1","0","58","34","10","28","0","0","0","0","1","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","2"
"bdf836a2866296083523f6cbdd30ec7a521c49c6","org.elasticsearch.repositories.gcs.GoogleCloudStorageRepository","0","0","0","0","0","0","0","0","1","2","2","15","14","2","1","20","26","0","0.0444444","4","4","0","2","0.0444444","4","4","6","0","0","1","86","110","49","10","16","1","6","10","1","0","58","34","10","28","0","86","110","49","10","16","1","6","10","1","0","58","34","10","28","0","0","0","0","1","7","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0"
"c1ee65f9901c92a6239dab7955a72d35723d0b0c","org.elasticsearch.repositories.gcs.GoogleCloudStorageRepository","0","0","0","0","0","0","0","0","1","2","2","15","14","2","1","20","26","0","0.0449438","4","4","0","1","0.0449438","4","4","6","0","0","1","85","109","49","9","16","1","6","0","0","0","57","34","0","27","0","85","109","49","9","16","1","6","0","0","0","57","34","0","27","0","0","0","0","1","17","0","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","2"
"71f58e6f26927a227b256c7719d67c887a947d99","org.elasticsearch.repositories.gcs.GoogleCloudStorageRepository","0","0","0","0","0","0","0","0","1","2","2","15","15","2","1","20","26","0","0.0434783","4","4","0","1","0.0434783","4","4","6","0","0","1","88","112","49","9","16","1","6","0","0","0","57","36","0","27","0","88","112","49","9","16","1","6","0","0","0","57","36","0","27","0","0","0","0","4","17","0","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","3","0","0"
"7a84b94e29d345132e69b13200bb58306a22f9d9","org.elasticsearch.indices.analysis.PreBuiltAnalyzerIntegrationTests","0","0","0","0","0","0","0","0","1","2","2","15","17","0","0","24","28","0.5","0.134021","13","8","1","1","0.134021","13","3","3","0","0","1","84","117","37","10","0","1","4","0","1","0","81","60","18","48","3","84","117","37","10","0","1","4","0","1","0","81","60","18","48","3","0","0","0","3","4","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1"
"add433944676594b5696bc949e3e8eea38cf037d","org.elasticsearch.index.cache.bitset.BitsetFilterCache","0","0","0","0","0","0","0","0","1","2","2","15","17","26","18","11","21","0.111111","0.13253","11","7","1","8","0.0619048","13","2","2","0","0","1","72","94","10","3","6","3","10","1","8","2","14","33","1","10","2","197","238","14","4","9","4","22","1","19","2","27","95","2","22","2","0","0","0","3","12","0","0","2","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0"
"41fd4d87223a2be57524d3df55639d8df118ce85","org.elasticsearch.index.cache.bitset.BitsetFilterCache","0","0","0","0","0","0","0","0","1","2","2","15","17","27","19","11","21","0.111111","0.13253","11","7","1","8","0.0582524","12","2","2","0","0","1","72","94","10","3","6","3","10","1","8","2","14","33","1","10","2","194","234","14","4","9","4","22","1","19","2","27","93","2","22","2","0","0","0","3","12","0","0","2","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","1"
"284491d87473878574be81d912b9548eb57cc673","org.elasticsearch.index.cache.bitset.BitsetFilterCache","0","0","0","0","0","0","0","0","1","2","2","15","19","26","19","11","21","0.111111","0.130952","11","7","1","8","0.057971","12","2","3","0","0","2","73","95","10","3","6","3","10","1","8","2","14","34","1","10","2","195","235","14","4","9","4","22","1","19","2","27","94","2","22","2","0","0","0","3","12","0","0","2","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0"
"1368229075fd33f7366a91e7218c3ba72d33d35c","org.elasticsearch.index.cache.bitset.BitsetFilterCache","0","0","0","0","0","0","0","0","1","2","2","15","19","27","20","11","21","0.111111","0.130952","11","7","1","8","0.056338","12","2","3","0","0","2","73","95","10","3","6","3","10","1","8","2","14","34","1","10","2","201","242","14","4","9","4","22","1","19","2","27","99","2","22","2","0","0","0","3","12","0","0","2","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0"
"37452dbe23bf26d1687c0ca37d3949c8e5348501","org.elasticsearch.cli.Terminal","0","0","0","0","0","0","0","0","1","2","2","15","2","37","38","1","10","1","0.369231","24","24","9","0","0.227642","28","0","0","3","3","0","41","71","3","1","3","1","9","1","8","1","9","17","1","8","1","95","137","8","3","8","3","19","4","14","1","31","31","4","24","3","0","3","0","2","4","0","1","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"7594ccbae6ca4af2870ab75aec19c1b822f7361d","org.elasticsearch.index.cache.fixedbitset.FixedBitSetFilterCache","0","0","0","0","0","0","0","0","1","2","2","15","20","27","20","11","21","0.111111","0.130952","11","7","1","8","0.0509259","11","2","3","0","0","2","73","95","10","3","6","3","10","1","8","2","14","34","1","10","2","205","245","14","4","9","4","22","1","19","2","27","101","2","22","2","0","0","0","3","12","0","0","2","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0"
"119f8ed9f025c4280f5540fac1f6e2fb096c1df8","org.elasticsearch.index.mapper.AllFieldMapper$TypeParser","0","0","0","0","0","0","0","0","1","2","2","15","21","1","0","27","29","0","0.130435","9","0","0","3","0.130435","9","2","2","0","0","1","60","72","0","1","0","1","2","0","2","0","2","36","0","2","0","60","72","0","1","0","1","2","0","2","0","2","36","0","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2833ad4d6fc65a0104d6311394a01f27e0aac579","org.elasticsearch.index.shard.IndexShard$ApplyRefreshSettings","0","0","0","0","0","0","0","0","1","2","2","15","22","1","0","33","34","0","0.0481928","4","0","0","2","0.0481928","4","1","1","0","0","1","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"fc90c2affdcf7d8303444bf06ad6c70a9a761c00","org.elasticsearch.index.shard.IndexShard$ApplyRefreshSettings","0","0","0","0","0","0","0","0","1","2","2","15","22","1","0","33","34","0","0.0481928","4","0","0","2","0.0481928","4","1","1","0","0","1","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"3354a816fca4b8ce5af622c848bcd5fd1161e3b7","org.elasticsearch.index.shard.IndexShard$ApplyRefreshSettings","0","0","0","0","0","0","0","0","1","2","2","15","22","1","0","33","34","0","0.0481928","4","0","0","2","0.0481928","4","1","1","0","0","1","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"028acdd06f2e8aec6c0fbc94e81825c040fb3866","org.elasticsearch.index.shard.IndexShard$ApplyRefreshSettings","0","0","0","0","0","0","0","0","1","2","2","15","23","1","0","34","35","0","0.0481928","4","0","0","2","0.0481928","4","1","1","0","0","1","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","79","90","0","0","0","0","1","0","1","0","1","59","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06667c6aa898895acd624b8a71a6e00ff7ae32b8","org.elasticsearch.common.geo.builders.PointCollection","0","0","0","0","0","0","0","0","1","2","2","15","3","12","26","5","14","1","0.444444","40","40","5","0","0.444444","40","2","2","2","5","1","50","97","18","0","2","0","9","0","4","0","40","23","8","25","0","50","97","18","0","2","0","9","0","4","0","40","23","8","25","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0"
"e74d02138f02a66331b2611b5e70a908bb49cb97","org.elasticsearch.common.network.NetworkModule","0","0","0","0","0","0","0","0","1","2","2","15","31","56","20","15","27","0.6","0.230769","27","26","6","4","0.230769","27","2","2","0","0","1","90","132","19","6","18","2","12","10","9","0","34","34","10","10","0","90","132","19","6","18","2","12","10","9","0","34","34","10","10","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"f39f9b9760c20af0205d80b370888ec4376efbfd","org.elasticsearch.discovery.zen.ZenDiscoveryUnitTests","0","0","0","0","0","0","0","0","1","2","2","15","32","0","0","48","53","0.25","0.110345","16","2","1","3","0.110345","16","1","1","0","0","1","129","160","6","3","0","0","5","0","3","0","86","97","2","77","2","129","160","6","3","0","0","5","0","3","0","86","97","2","77","2","0","1","0","4","12","0","1","0","0","0","0","0","0","5","1","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1"
"5f188d29fac19f26959eeae17d4ed901cd3b7d6f","org.elasticsearch.action.OriginalIndices","0","0","0","0","0","0","0","0","1","2","2","15","5","11","43","11","20","0.111111","0.0508475","3","3","1","8","0.0508475","3","1","1","0","0","1","56","68","3","0","3","0","9","1","8","0","9","25","1","8","0","56","68","3","0","3","0","9","1","8","0","9","25","1","8","0","0","0","0","2","13","0","0","0","0","0","0","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","1"
"c5396839c4bd720980308a9d532d9f955323f489","org.elasticsearch.script.StoredScriptSource$Builder","0","0","0","0","0","0","0","0","1","2","2","15","7","1","2","7","12","1","0.292308","19","17","1","0","0.292308","19","0","0","0","0","0","46","70","3","0","3","0","5","0","0","3","5","23","0","0","3","46","70","3","0","3","0","5","0","0","3","5","23","0","0","3","0","1","0","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2"
"d96388205303fdb93607ea845501379c1dad2b0d","org.elasticsearch.index.shard.StoreRecoveryTests","0","0","0","0","0","0","0","0","1","2","2","15","8","0","0","16","19","0","0.0285714","3","0","0","4","0.0285714","3","1","1","0","0","1","102","107","10","3","0","0","3","0","3","0","107","77","2","86","2","102","107","10","3","0","0","3","0","3","0","107","77","2","86","2","0","0","0","2","17","0","0","0","0","0","0","0","0","4","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1"
"4ff1b429f1351c17ae5f3a4338a7ac33db49ef70","org.elasticsearch.index.store.support.AbstractStore$StoreIndexOutput","0","0","0","0","0","0","0","0","1","2","2","15","8","1","1","7","17","0.1","0.111111","8","4","1","9","0.111111","8","0","0","0","0","0","64","86","3","1","3","1","10","0","9","1","10","31","0","9","1","64","86","3","1","3","1","10","0","9","1","10","31","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315319b76325e6385f4c689329f875bf0a43ca6e","org.elasticsearch.common.lucene.search.function.FiltersFunctionScoreQuery$CustomBoostFactorWeight","0","0","0","0","0","0","0","0","1","2","2","15","8","2","1","6","11","0","0.025","2","0","0","4","0.025","2","0","0","0","0","0","78","88","3","0","3","0","5","0","3","0","5","49","0","3","0","78","88","3","0","3","0","5","0","3","0","5","49","0","3","0","0","0","0","2","5","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"3759aad7378314efddc90813bd6439ad2ecfd060","org.elasticsearch.common.lucene.search.function.FiltersFunctionScoreQuery$CustomBoostFactorWeight","0","0","0","0","0","0","0","0","1","2","2","15","8","2","1","7","12","0","0.025","2","0","0","4","0.025","2","0","0","0","0","0","78","88","3","0","3","0","5","0","3","0","5","49","0","3","0","78","88","3","0","3","0","5","0","3","0","5","49","0","3","0","0","0","0","2","5","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2"
"8dcb1f5c7c1b5b55bb47e04353456382f9842206","org.elasticsearch.index.shard.StoreRecoveryTests","0","0","0","0","0","0","0","0","1","2","2","15","9","0","0","16","19","0","0.0280374","3","0","0","4","0.0280374","3","1","1","0","0","1","104","109","10","3","0","0","3","0","3","0","107","79","2","86","2","104","109","10","3","0","0","3","0","3","0","107","79","2","86","2","0","0","0","2","17","0","0","0","0","0","0","0","0","4","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"aab8c1f032328e6ac839868b4e6173887632131f","org.elasticsearch.script.groovy.GroovyScriptEngineService$GroovyScript","0","0","0","0","0","0","0","0","1","2","2","15","9","2","2","8","17","0","0.0735294","5","0","0","10","0.0735294","5","2","3","0","0","2","63","78","5","0","5","0","9","0","9","4","11","23","0","11","5","63","78","5","0","5","0","9","0","9","4","11","23","0","11","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"3f06d9f3b8516bb30a2890a36c2973f08f9c6076","org.elasticsearch.painless.node.SDeclaration","0","0","0","0","0","0","0","0","1","2","2","15","9","2","3","8","11","0.5","0.0588235","3","3","1","1","0.0588235","3","2","2","0","0","1","48","58","20","0","4","0","3","0","1","0","6","28","0","2","0","48","58","20","0","4","0","3","0","1","0","6","28","0","2","0","0","0","0","1","7","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1f04182b8164ffb19f3805c48d67f0375262b317","org.elasticsearch.action.termvectors.dfs.DfsOnlyRequest","0","0","0","0","0","0","0","0","1","2","2","15","9","3","3","20","30","0","0.05","3","0","0","10","0.05","3","7","11","0","0","1","57","75","7","6","2","1","10","0","9","0","47","24","0","38","0","57","75","7","6","2","1","10","0","9","0","47","24","0","38","0","0","0","0","0","4","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"e1efd5f6baf8dec1c23c79b346b8a29f234a98bb","org.elasticsearch.action.termvectors.dfs.DfsOnlyRequest","0","0","0","0","0","0","0","0","1","2","2","15","9","3","3","20","30","0","0.05","3","0","0","11","0.05","3","7","11","0","0","1","57","75","7","6","2","1","10","0","10","0","47","24","0","41","0","57","75","7","6","2","1","10","0","10","0","47","24","0","41","0","0","0","0","0","4","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"b995abfa805189e7aa45e4d5a2afe088254155b4","org.elasticsearch.common.lucene.docset.NotDocIdSet$IteratorBasedIterator","0","0","0","0","0","0","0","0","1","2","2","16","0","1","1","0","5","0","0.0188679","1","0","0","5","0.0188679","1","0","0","0","0","0","52","64","5","0","5","0","5","0","4","0","5","24","0","4","0","52","64","5","0","5","0","5","0","4","0","5","24","0","4","0","0","0","0","0","9","0","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"c3332db7d016b348fbb6c364427aae56123e6fc0","org.elasticsearch.common.lucene.docset.NotDocIdSet$IteratorBasedIterator","0","0","0","0","0","0","0","0","1","2","2","16","0","1","1","0","5","0","0.0204082","1","0","0","5","0.0204082","1","0","0","0","0","0","48","60","4","0","4","0","5","0","4","0","5","23","0","4","0","48","60","4","0","4","0","5","0","4","0","5","23","0","4","0","0","0","0","0","10","0","1","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"811f14465ae3cc15bc41a056c447985196e0b03f","org.elasticsearch.common.lucene.docset.NotDocIdSet$NotDocIdSetIterator","0","0","0","0","0","0","0","0","1","2","2","16","1","1","1","0","5","0","0.0217391","1","0","0","4","0.0217391","1","0","0","0","0","0","45","58","3","0","3","0","5","0","3","0","5","22","0","3","0","45","58","3","0","3","0","5","0","3","0","5","22","0","3","0","0","0","0","0","12","0","1","4","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"186c16ea41406b284bce896ab23771a93e93e7ec","org.elasticsearch.transport.TcpTransport$NodeChannels","0","0","0","0","0","0","0","0","1","2","2","16","11","6","8","10","19","0","0","0","0","0","9","0","0","1","1","0","0","1","70","79","5","4","5","3","9","0","8","0","10","31","0","9","0","70","79","5","4","5","3","9","0","8","0","10","31","0","9","0","0","0","0","1","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"04e08f5e491477f573b9e3ac19ee4b57cf7886db","org.elasticsearch.transport.TcpTransport$NodeChannels","0","0","0","0","0","0","0","0","1","2","2","16","11","7","9","9","18","0","0","0","0","0","9","0","0","1","1","0","0","1","66","75","5","3","5","3","9","0","8","0","9","29","0","8","0","66","75","5","3","5","3","9","0","8","0","9","29","0","8","0","0","0","0","1","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3"
"be2a6ce80b2282779159bc017352aa6f216349e2","org.elasticsearch.transport.TcpTransport$NodeChannels","0","0","0","0","0","0","0","0","1","2","2","16","11","7","9","9","18","0","0","0","0","0","9","0","0","1","1","0","0","1","70","79","6","4","6","3","9","0","8","0","10","32","0","9","0","70","79","6","4","6","3","9","0","8","0","10","32","0","9","0","0","0","0","1","3","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"5490cb52b0837aecd24020abb958feef9ba3e9f8","org.elasticsearch.index.shard.IndexShardOperationsLockTests","0","0","0","0","0","0","0","0","1","2","2","16","13","1","0","18","30","0.0833333","0.0503597","7","3","1","11","0.04375","7","1","1","0","0","1","132","206","12","3","2","0","12","0","11","0","111","85","2","92","2","153","227","14","3","2","0","16","0","15","0","181","93","2","144","5","0","1","0","11","17","0","0","0","0","0","0","0","0","10","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","1","1","0","8","0","0"
