Unnamed: 0,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
32605,6,3,1,4,2,2,1,12,18.1,9.63,1676.34,0.06,41,0.1,93.13,174.17,14,27,8,11,13,Y
33398,0,1,0,0,1,1,1,6,15.86,3.5,194.27,0.02,15,0.29,10.79,55.51,6,9,6,7,6,N
33272,9,13,3,1,7,4,4,27,32.56,15.0,7325.95,0.16,96,0.07,407.0,488.4,38,58,19,15,30,N
33330,19,5,2,14,3,2,3,12,16.35,23.86,9310.08,0.13,83,0.04,517.23,390.14,35,48,11,15,14,N
33209,11,1,0,18,1,1,1,12,61.38,3.63,809.5,0.07,48,0.28,44.97,222.91,23,25,19,6,12,N
33171,4,1,0,6,1,1,1,6,24.59,4.05,405.89,0.03,27,0.25,22.55,99.91,13,14,8,5,6,N
33744,1,3,0,0,2,1,1,4,16.07,4.5,325.53,0.02,19,0.22,18.08,72.34,5,14,5,9,4,N
33423,1,16,0,0,10,9,1,23,19.68,29.22,16802.56,0.19,114,0.03,933.48,575.06,55,59,16,17,23,N
33314,1,1,0,0,1,1,1,10,14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,8,13,6,8,10,N
33200,0,7,0,0,4,3,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
32732,11,5,6,21,3,1,1,9,17.97,15.13,4111.99,0.09,64,0.07,228.44,271.87,22,42,8,11,15,N
32416,6,5,1,5,3,2,1,15,16.6,11.38,2148.39,0.06,43,0.09,119.36,188.87,14,29,8,13,16,Y
32896,3,3,0,0,2,1,1,6,8.86,6.0,318.91,0.02,16,0.17,17.72,53.15,8,8,4,6,6,N
33496,3,7,0,8,4,2,3,17,17.85,11.82,2492.55,0.07,46,0.08,138.48,210.91,20,26,11,13,17,N
32674,11,3,0,4,2,1,1,21,22.1,19.17,8119.88,0.14,95,0.05,451.1,423.65,46,49,12,10,21,N
33561,0,3,0,0,2,1,1,5,9.87,5.63,312.22,0.02,15,0.18,17.35,55.51,5,10,4,9,5,N
32471,5,1,0,0,1,1,1,11,23.74,8.44,1689.91,0.07,49,0.12,93.88,200.29,15,34,8,9,11,N
32792,15,45,9,46,23,7,19,54,54.16,34.14,63133.21,0.62,326,0.03,3507.4,1849.21,115,211,32,19,63,N
32462,3,5,2,5,3,1,1,6,11.15,13.0,1884.3,0.05,33,0.08,104.68,144.95,13,20,7,14,8,Y
32875,1,5,0,1,3,1,1,10,19.9,8.8,1541.2,0.06,42,0.11,85.62,175.14,22,20,10,8,10,N
33000,2,143,0,0,72,71,70,57,94.78,31.27,92697.93,0.99,482,0.03,5149.89,2964.18,215,267,55,16,57,N
32628,10,13,3,7,7,2,1,33,13.97,46.44,30142.12,0.22,135,0.02,1674.56,648.99,44,91,9,19,36,Y
33409,1,1,0,0,1,1,1,5,13.32,3.5,163.12,0.02,13,0.29,9.06,46.6,5,8,5,7,5,N
32658,12,21,15,10,11,2,1,53,30.35,65.33,129533.9,0.66,355,0.02,7196.33,1982.66,168,187,27,21,68,Y
32868,8,52,0,11,28,17,22,62,46.13,44.69,92128.28,0.69,328,0.02,5118.24,2061.61,143,185,48,30,62,N
33262,45,30,3,36,16,13,16,57,24.44,62.25,94697.4,0.51,277,0.02,5260.97,1521.24,83,194,18,27,60,N
33032,2,7,0,0,4,1,1,14,23.76,19.0,8577.24,0.15,92,0.05,476.51,451.43,38,54,15,15,14,N
32739,1,13,0,0,7,6,6,17,29.56,17.53,9086.14,0.17,109,0.06,504.79,518.28,51,58,16,11,17,N
32648,5,1,0,0,1,1,1,6,21.49,6.6,936.12,0.05,41,0.15,52.01,141.84,11,30,5,6,6,N
33760,2,7,0,0,4,3,1,8,20.0,10.21,2087.05,0.07,49,0.1,115.95,204.33,13,36,7,11,8,N
33493,1,15,0,1,8,5,5,17,25.48,19.42,9611.44,0.16,95,0.05,533.97,494.9,41,54,19,18,17,N
32488,2,1,0,1,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,3,N
32980,2,5,0,0,3,3,1,17,33.91,8.29,2327.82,0.09,63,0.12,129.32,280.94,29,34,14,8,17,N
32654,4,1,0,0,1,1,1,4,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,4,7,4,4,4,N
32889,5,5,2,1,3,1,1,18,30.0,45.18,61231.14,0.45,279,0.02,3401.73,1355.38,128,151,17,12,20,N
33055,11,9,4,16,5,2,3,20,25.05,13.43,4520.52,0.11,70,0.07,251.14,336.51,31,39,15,13,24,N
32844,10,27,4,7,14,1,14,24,23.61,26.38,16434.72,0.21,131,0.04,913.04,622.89,49,82,13,14,28,N
32717,10,3,0,4,2,1,1,14,18.81,17.05,5466.9,0.11,73,0.06,303.72,320.64,31,42,10,11,14,N
32532,4,5,1,2,3,3,1,15,24.04,10.4,2599.82,0.08,52,0.1,144.43,249.98,24,28,15,13,16,Y
33161,2,12,0,4,7,2,7,21,20.89,24.94,12991.07,0.17,100,0.04,721.73,520.95,38,62,16,21,21,N
33022,1,13,0,0,7,4,7,19,26.05,18.0,8439.31,0.16,90,0.06,468.85,468.85,38,52,19,18,19,N
33594,8,9,0,10,5,1,5,12,12.68,22.22,6261.4,0.09,58,0.05,347.86,281.76,20,38,9,20,12,N
32571,23,5,24,19,3,2,1,55,74.79,38.6,111439.21,0.96,483,0.03,6191.07,2887.03,193,290,45,18,79,Y
32847,1,3,0,0,2,2,1,8,14.86,9.6,1369.94,0.05,32,0.1,76.11,142.7,16,16,10,12,8,N
32502,8,15,4,8,8,2,1,18,26.2,18.41,8874.62,0.16,94,0.05,493.03,482.15,31,63,16,19,22,Y
33417,1,1,0,0,1,1,1,4,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,4,N
33304,0,1,0,0,1,1,1,2,13.2,7.5,742.43,0.03,26,0.13,41.25,98.99,6,20,4,10,2,N
32983,1,5,0,0,3,1,1,10,12.81,10.93,1530.0,0.05,35,0.09,85.0,140.0,17,18,7,9,10,N
33517,0,3,0,0,2,1,1,2,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,3,7,3,7,2,N
33178,6,6,4,10,5,5,1,23,27.77,18.5,9505.92,0.17,101,0.05,528.11,513.83,37,64,17,17,27,N
33338,90,37,26,47,19,5,11,86,41.46,58.45,141635.44,0.81,407,0.02,7868.64,2423.36,173,234,37,25,112,N
33399,0,1,0,0,1,1,1,5,13.32,3.5,163.12,0.02,13,0.29,9.06,46.6,5,8,5,7,5,N
32561,8,5,0,3,3,2,1,19,18.18,20.68,7775.68,0.13,82,0.05,431.98,375.97,35,47,11,13,19,N
32855,1,3,4,0,2,1,1,7,25.36,8.18,1697.34,0.07,48,0.12,94.3,207.45,20,28,11,9,11,N
33349,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
33036,3,13,0,2,7,7,4,22,34.83,15.79,8682.88,0.18,111,0.06,482.38,549.92,50,61,19,12,22,N
33419,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
33547,3,9,0,1,5,3,4,11,17.34,11.9,2455.25,0.07,45,0.08,136.4,206.32,17,28,10,14,11,N
32372,4,1,1,2,1,1,1,2,11.62,3.0,104.61,0.01,11,0.33,5.81,34.87,3,8,3,6,3,Y
32509,7,11,17,7,6,2,1,6,25.52,13.0,4312.2,0.11,69,0.08,239.57,331.71,26,43,14,14,23,Y
33558,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
32644,8,5,3,5,3,2,1,40,29.0,28.53,23605.34,0.28,174,0.04,1311.41,827.35,83,91,16,11,43,Y
32660,7,1,0,3,1,1,1,6,19.93,3.0,179.38,0.02,18,0.33,9.97,59.79,6,12,5,5,6,N
33279,21,16,1,0,15,15,1,89,47.97,41.21,81451.08,0.66,336,0.02,4525.06,1976.57,129,207,36,23,90,N
32653,5,1,0,0,1,1,1,9,28.28,5.25,779.42,0.05,38,0.19,43.3,148.46,12,26,8,7,9,N
33180,10,5,1,20,3,1,1,19,37.98,10.17,3931.9,0.13,78,0.1,218.44,386.43,37,41,20,11,20,N
32935,24,15,7,14,8,7,4,53,32.84,38.14,47779.28,0.42,237,0.03,2654.4,1252.64,89,148,21,18,60,N
33580,1,11,0,0,6,2,5,23,20.3,22.0,9823.92,0.15,95,0.05,545.77,446.54,44,51,13,13,23,N
32911,13,3,0,11,2,1,1,32,39.18,18.35,13195.42,0.24,148,0.05,733.08,718.98,52,96,17,12,32,N
32824,3,4,0,1,3,3,1,20,27.92,10.27,2942.64,0.1,59,0.1,163.48,286.62,22,37,15,14,20,N
32491,1,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
33206,15,15,0,50,8,6,1,73,134.45,7.83,8234.67,0.35,182,0.13,457.48,1052.21,80,102,46,9,73,N
32693,4,3,1,1,2,2,1,15,23.33,6.0,840.0,0.05,35,0.17,46.67,140.0,12,23,8,8,16,Y
32685,9,5,1,9,3,2,1,37,43.31,28.5,35176.89,0.41,221,0.04,1954.27,1234.28,95,126,30,18,38,Y
33011,2,15,0,1,8,8,1,26,25.59,23.5,14132.38,0.2,113,0.04,785.13,601.38,47,66,20,20,26,N
32801,2,3,0,0,2,1,1,7,11.63,7.2,603.09,0.03,22,0.14,33.5,83.76,8,14,5,9,7,N
33336,13,1,1,9,1,1,1,10,30.05,9.31,2603.2,0.09,61,0.11,144.62,279.68,22,39,13,11,11,N
32497,5,1,0,0,1,1,1,10,19.62,8.36,1370.57,0.05,41,0.12,76.14,164.0,13,28,7,9,10,N
33812,0,1,0,0,1,1,1,12,7.87,22.0,3810.23,0.06,67,0.05,211.68,173.19,22,45,2,4,12,N
33408,16,9,5,22,5,5,1,37,34.17,20.57,14460.86,0.23,133,0.05,803.38,702.96,48,85,21,18,42,N
33053,17,14,2,19,8,4,3,47,40.61,18.56,13994.09,0.25,131,0.05,777.45,753.89,54,77,32,22,49,N
32797,2,1,0,0,1,1,1,2,14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
32990,2,1,0,0,1,1,1,8,5.12,21.67,2405.29,0.04,30,0.05,133.63,111.01,13,17,3,10,8,N
32988,9,25,0,3,13,13,1,60,68.34,30.72,64501.75,0.7,372,0.03,3583.43,2099.51,158,214,36,14,60,N
33332,24,9,6,16,5,4,1,30,30.18,28.0,23660.0,0.28,169,0.04,1314.44,845.0,72,97,18,14,36,N
32996,0,7,0,0,4,3,3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
32520,3,3,0,0,2,2,1,8,17.09,4.57,357.2,0.03,20,0.22,19.84,78.14,8,12,7,8,8,N
33328,24,9,5,15,5,3,1,18,15.77,32.31,16460.25,0.17,101,0.03,914.46,509.48,42,59,13,20,23,N
33647,1,5,0,0,3,2,1,12,9.52,10.8,1110.22,0.03,27,0.09,61.68,102.8,12,15,5,9,12,N
32913,13,11,4,8,6,2,1,25,22.29,37.23,30894.1,0.28,181,0.03,1716.34,829.88,63,118,11,13,29,N
32859,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
33395,1,3,0,0,2,1,1,11,16.8,6.43,694.29,0.04,27,0.16,38.57,108.0,10,17,7,9,11,N
33622,4,5,0,10,3,1,1,8,19.97,6.61,872.67,0.04,33,0.15,48.48,132.0,17,16,9,7,8,N
33263,11,9,0,5,5,1,1,22,17.69,33.08,19354.95,0.2,116,0.03,1075.28,585.15,43,73,13,20,22,N
33671,0,1,0,0,1,1,1,4,9.34,6.67,415.13,0.02,18,0.15,23.06,62.27,5,13,3,8,4,N
32928,4,3,1,1,2,1,1,5,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,6,N
32972,4,9,0,0,5,4,1,10,22.9,11.69,3127.8,0.09,63,0.09,173.77,267.62,17,46,8,11,10,N
33420,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
33567,0,3,0,0,2,1,1,0,13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,4,8,4,6,0,N
33530,0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
32800,7,29,7,14,15,5,9,25,32.32,33.06,35331.2,0.36,184,0.03,1962.84,1068.55,82,102,31,25,32,N
33301,5,1,0,3,1,1,1,9,24.05,11.82,3359.53,0.09,62,0.08,186.64,284.27,20,42,11,13,9,N
32458,17,9,6,11,5,5,1,22,41.03,12.75,6670.63,0.17,102,0.08,370.59,523.19,34,68,20,15,28,Y
32922,34,39,10,27,20,5,18,63,24.73,129.11,412246.14,1.06,596,0.01,22902.56,3193.1,223,373,19,22,73,N
33724,1,3,0,0,2,1,1,6,16.07,4.5,325.53,0.02,19,0.22,18.08,72.34,5,14,5,9,6,N
32833,21,10,1,7,9,2,1,44,32.63,24.1,18942.67,0.26,144,0.04,1052.37,786.16,44,100,21,23,45,N
33458,0,5,0,0,3,2,1,5,4.61,13.5,840.64,0.02,18,0.07,46.7,62.27,6,12,2,9,5,N
32772,40,33,8,23,17,11,17,46,29.38,28.9,24540.17,0.28,163,0.03,1363.34,849.14,68,95,20,17,54,N
33324,12,5,0,13,3,1,1,11,27.67,6.54,1183.09,0.06,40,0.15,65.73,180.94,17,23,13,10,11,N
32944,10,15,3,9,8,4,1,22,15.63,41.67,27127.69,0.22,142,0.02,1507.09,651.06,50,92,9,15,25,N
32518,3,1,0,0,1,1,1,4,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,4,N
32956,0,1,0,0,1,1,1,10,16.71,33.75,19031.2,0.19,163,0.03,1057.29,563.89,81,82,6,5,10,N
32979,4,3,0,3,2,1,1,12,44.04,7.43,2427.8,0.11,66,0.13,134.88,326.98,27,39,20,11,12,N
32809,12,55,2,3,34,15,17,84,49.42,59.29,173747.07,0.98,445,0.02,9652.62,2930.31,181,264,58,38,86,N
33565,0,3,0,0,2,1,1,3,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,9,3,7,3,N
33428,0,3,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
33371,5,1,0,0,1,1,1,15,29.54,9.6,2722.13,0.09,68,0.1,151.23,283.55,24,44,10,8,15,N
32752,0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
33769,1,5,0,0,3,2,1,6,18.13,7.5,1020.0,0.05,34,0.13,56.67,136.0,9,25,6,10,6,N
33208,8,3,0,16,2,2,1,11,25.93,6.0,933.54,0.05,36,0.17,51.86,155.59,12,24,10,10,11,N
33658,1,3,0,0,2,1,1,5,7.62,8.0,487.55,0.02,17,0.13,27.09,60.94,8,9,4,8,5,N
32977,0,1,0,0,1,1,1,2,14.8,4.0,236.83,0.02,16,0.25,13.16,59.21,5,11,5,8,2,N
32975,2,5,0,0,3,2,1,9,12.8,5.6,401.52,0.02,20,0.18,22.31,71.7,8,12,5,7,9,N
33663,0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
32848,2,13,2,0,8,8,5,37,34.99,21.11,15596.05,0.25,133,0.05,866.45,738.76,57,76,27,20,39,N
32923,15,15,2,12,8,3,5,23,18.33,33.85,21000.2,0.21,123,0.03,1166.68,620.46,44,79,13,20,25,N
32670,11,1,0,4,1,1,1,17,21.63,16.0,5537.66,0.12,83,0.06,307.65,346.1,40,43,10,8,17,N
32823,6,37,6,4,19,2,18,75,38.0,40.44,62131.34,0.51,267,0.02,3451.74,1536.55,109,158,31,23,81,N
33355,8,1,0,6,1,1,1,15,6.55,28.0,5138.91,0.06,71,0.04,285.49,183.53,28,43,2,4,15,N
33627,4,11,0,3,6,4,4,24,26.34,18.81,9323.4,0.17,101,0.05,517.97,495.6,43,58,16,14,24,N
33778,1,7,0,0,4,3,1,12,22.77,11.56,3040.34,0.09,59,0.09,168.91,263.11,16,43,9,13,12,N
33563,0,3,0,0,2,1,1,10,10.05,12.5,1570.53,0.04,33,0.08,87.25,125.64,10,23,4,10,10,N
33513,3,9,4,2,5,3,3,23,24.91,18.53,8553.83,0.15,90,0.05,475.21,461.64,35,55,17,18,27,N
33450,0,5,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
33127,13,26,1,1,14,11,7,45,31.37,40.5,51461.36,0.42,216,0.02,2858.96,1270.65,96,120,32,27,46,N
33280,8,11,0,4,6,4,5,32,34.06,15.11,7772.08,0.17,102,0.07,431.78,514.53,41,61,19,14,32,N
32714,27,5,5,25,3,3,1,30,51.95,30.8,49286.33,0.53,323,0.03,2738.13,1600.21,112,211,20,11,35,Y
33651,0,1,0,1,1,1,1,4,15.03,6.4,615.75,0.03,26,0.16,34.21,96.21,8,18,5,8,4,N
32486,2,1,0,0,1,1,1,5,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,7,12,6,7,5,N
32540,4,7,1,3,4,1,1,18,10.95,15.79,2728.99,0.06,40,0.06,151.61,172.88,17,23,7,13,19,Y
32649,3,3,0,0,2,1,1,7,12.33,7.2,639.44,0.03,24,0.14,35.52,88.81,9,15,5,8,7,N
33767,3,11,0,0,6,5,1,13,26.14,14.06,5163.5,0.12,85,0.07,286.86,367.36,23,62,9,11,13,N
33568,0,3,0,0,2,1,1,0,9.51,4.0,152.16,0.01,12,0.25,8.45,38.04,4,8,3,6,0,N
32656,23,3,0,11,2,2,1,31,53.71,11.17,6703.96,0.2,112,0.09,372.44,600.05,54,58,29,12,31,Y
32689,4,3,0,6,2,1,1,5,8.81,10.8,1027.99,0.03,25,0.09,57.11,95.18,12,13,5,9,5,N
33302,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
33487,14,5,6,37,3,2,1,25,33.43,19.13,12234.56,0.21,121,0.05,679.7,639.53,55,66,23,16,31,N
33481,28,28,15,0,19,14,5,110,72.82,37.62,103078.67,0.91,421,0.03,5726.59,2739.78,153,268,61,30,125,N
33292,0,1,0,0,1,1,1,2,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,2,N
32598,21,13,7,11,7,5,1,26,34.86,26.4,24294.51,0.31,178,0.04,1349.7,920.25,66,112,20,16,33,Y
32450,4,3,2,1,2,2,1,8,13.65,11.0,1651.29,0.05,36,0.09,91.74,150.12,14,22,7,11,10,N
33247,1,84,1,0,47,1,5,62,49.53,53.67,142651.41,0.89,450,0.02,7925.08,2658.1,161,289,36,24,63,N
32914,16,13,6,11,7,3,6,22,17.7,38.25,25897.75,0.23,132,0.03,1438.76,677.07,51,81,14,21,28,N
32991,1,1,0,0,1,1,1,2,17.43,2.0,69.74,0.01,11,0.5,3.87,34.87,5,6,5,4,2,N
33712,2,9,0,0,5,4,1,12,17.51,14.17,3513.33,0.08,62,0.07,195.19,248.0,17,45,6,10,12,N
33026,1,19,1,0,10,5,7,20,31.72,17.63,9853.99,0.19,109,0.06,547.44,559.09,47,62,20,15,21,N
33261,2,9,0,0,5,1,4,10,7.1,19.25,2632.27,0.05,35,0.05,146.24,136.74,14,21,4,11,10,N
32652,3,3,0,0,2,2,1,6,11.62,3.0,104.61,0.01,11,0.33,5.81,34.87,3,8,3,6,6,N
33742,1,11,0,0,6,5,1,12,17.37,17.5,5320.0,0.1,76,0.06,295.56,304.0,21,55,6,10,12,N
32932,18,17,6,11,9,6,1,32,26.92,45.5,55737.5,0.41,245,0.02,3096.53,1225.0,91,154,16,16,38,N
32710,27,3,1,23,2,2,1,33,73.68,23.6,41036.32,0.58,339,0.04,2279.8,1738.83,118,221,25,10,34,Y
32906,21,19,6,10,10,5,3,44,24.34,46.75,53191.17,0.38,211,0.02,2955.06,1137.78,85,126,20,22,50,N
33736,8,17,4,4,10,6,1,23,26.68,23.54,14784.08,0.21,128,0.04,821.34,628.08,36,92,13,17,27,N
33224,1,3,0,0,2,1,1,4,11.83,9.33,1030.52,0.04,29,0.11,57.25,110.41,14,15,6,8,4,N
33472,2,1,0,6,1,1,1,14,41.04,6.42,1689.97,0.09,62,0.16,93.89,263.37,22,40,12,7,14,N
32820,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
33366,3,13,0,0,7,6,6,17,25.42,19.69,9851.11,0.17,101,0.05,547.28,500.37,42,59,16,15,17,N
32695,14,13,3,12,7,4,1,39,22.53,28.41,18190.55,0.21,122,0.04,1010.59,640.25,46,76,17,21,42,Y
33082,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
33649,19,43,3,8,27,21,11,145,82.59,47.25,184399.83,1.3,565,0.02,10244.44,3902.39,212,353,83,37,148,N
33039,4,41,4,3,21,20,11,71,65.4,42.25,116749.16,0.92,430,0.02,6486.06,2763.29,195,235,60,26,75,N
33714,1,3,0,0,2,2,1,7,13.87,8.25,944.2,0.04,28,0.12,52.46,114.45,9,19,6,11,7,N
32690,1,1,0,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2,N
32680,20,5,4,10,3,2,1,18,39.64,11.0,4795.88,0.15,85,0.09,266.44,435.99,33,52,21,14,22,Y
33482,11,7,1,11,5,5,1,29,46.18,10.67,5260.7,0.16,92,0.09,292.26,492.89,37,55,26,15,30,N
33269,1,3,0,0,2,1,1,7,13.2,6.67,586.67,0.03,22,0.15,32.59,88.0,8,14,6,10,7,N
32374,6,1,0,1,1,1,1,10,21.06,8.36,1470.86,0.06,44,0.12,81.71,176.0,13,31,7,9,10,N
32533,3,5,0,1,3,3,1,12,26.42,6.77,1210.43,0.06,39,0.15,67.25,178.81,16,23,13,11,12,N
32622,7,9,6,2,5,3,4,28,27.03,17.77,8533.56,0.16,101,0.06,474.09,480.24,33,68,13,14,34,Y
33139,9,3,0,1,2,2,1,17,52.81,9.13,4402.26,0.16,94,0.11,244.57,482.15,35,59,23,12,17,N
33179,6,21,0,9,11,1,4,26,27.51,19.44,10402.78,0.18,107,0.05,577.93,535.0,50,57,18,14,26,N
33816,0,3,0,0,2,1,1,6,11.82,9.1,978.69,0.04,30,0.11,54.37,107.55,13,17,5,7,6,N
32500,10,3,0,5,2,1,1,26,33.15,19.0,11967.32,0.21,134,0.05,664.85,629.86,38,96,13,13,26,N
33623,1,19,0,0,10,5,6,13,19.75,20.46,8269.85,0.13,85,0.05,459.44,404.17,38,47,13,14,13,N
33164,3,9,0,0,5,2,3,19,21.59,15.0,4857.82,0.11,66,0.07,269.88,323.85,30,36,15,15,19,N
33441,2,15,0,0,8,1,7,10,9.44,27.0,6884.83,0.08,59,0.04,382.49,254.99,18,41,5,15,10,N
32501,13,17,14,10,9,2,1,12,27.0,19.97,10770.44,0.18,100,0.05,598.36,539.23,33,67,19,23,26,Y
33636,17,35,0,0,22,20,1,46,35.98,41.03,60570.79,0.49,252,0.02,3365.04,1476.21,101,151,32,26,46,N
33191,2,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
32586,8,11,0,5,6,4,3,35,32.04,22.26,15883.78,0.24,135,0.04,882.43,713.53,64,71,23,16,35,N
33057,20,15,4,6,9,7,5,40,43.12,18.55,14836.51,0.27,141,0.05,824.25,799.81,53,88,30,21,44,N
32771,30,8,4,41,6,6,1,38,31.98,28.95,26810.35,0.31,174,0.03,1489.46,926.02,64,110,21,19,42,N
32687,1,3,0,0,2,1,1,5,7.92,6.0,285.29,0.02,15,0.17,15.85,47.55,6,9,3,6,5,N
32661,3,3,0,0,2,1,1,8,10.38,9.9,1017.71,0.03,27,0.1,56.54,102.8,11,16,5,9,8,N
33203,5,3,0,12,2,2,1,8,18.01,6.25,703.67,0.04,27,0.16,39.09,112.59,10,17,8,10,8,N
33066,1,3,1,0,2,2,1,6,16.37,6.87,774.04,0.04,27,0.15,43.0,112.59,11,16,8,10,7,N
33550,0,7,2,0,4,4,4,7,26.93,4.8,620.48,0.04,31,0.21,34.47,129.27,12,19,10,8,9,N
33715,0,1,0,0,1,1,1,4,11.84,5.63,374.67,0.02,18,0.18,20.81,66.61,5,13,4,9,4,N
33459,1,5,0,0,3,2,3,8,8.65,15.6,2104.23,0.04,33,0.06,116.9,134.89,13,20,5,12,8,N
33773,1,11,0,0,6,5,1,12,22.66,14.44,4722.37,0.11,77,0.07,262.35,327.09,21,56,8,11,12,N
32865,3,7,2,3,4,3,4,10,21.0,15.0,4723.94,0.1,67,0.07,262.44,314.93,30,37,13,13,12,N
33086,0,3,0,1,2,1,1,6,5.05,13.5,919.54,0.02,19,0.07,51.09,68.11,9,10,3,9,6,N
32365,9,3,0,6,2,2,1,10,18.25,9.0,1478.1,0.05,38,0.11,82.12,164.23,12,26,8,12,10,N
33074,0,5,0,0,3,1,1,6,15.36,4.9,368.89,0.03,21,0.2,20.49,75.28,7,14,5,7,6,N
32829,14,13,3,19,7,4,5,27,12.36,44.1,24032.81,0.18,110,0.02,1335.16,544.96,42,68,10,21,30,N
32683,13,5,0,6,3,2,1,17,30.55,13.33,5430.29,0.14,83,0.08,301.68,407.27,40,43,18,12,17,N
32367,9,1,0,3,1,1,1,8,21.89,4.0,350.28,0.03,23,0.25,19.46,87.57,8,15,7,7,8,N
33507,2,1,0,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2,N
33352,37,15,9,70,8,6,1,46,29.04,41.61,50271.95,0.4,220,0.02,2792.89,1208.21,87,133,23,22,55,N
33076,0,5,0,0,3,1,3,5,13.11,4.8,301.96,0.02,17,0.21,16.78,62.91,6,11,5,8,5,N
32401,7,1,8,6,1,1,1,6,21.37,13.3,3780.76,0.09,62,0.08,210.04,284.27,19,43,10,14,14,Y
32904,29,24,2,0,22,22,1,74,60.7,21.77,28758.99,0.44,209,0.05,1597.72,1321.28,62,147,47,33,76,N
32604,11,9,0,7,5,1,1,16,19.88,23.68,11146.31,0.16,99,0.04,619.24,470.73,51,48,14,13,16,N
32498,5,1,0,0,1,1,1,10,22.5,8.36,1571.14,0.06,47,0.12,87.29,188.0,13,34,7,9,10,N
33790,1,5,0,0,3,2,1,6,17.34,8.25,1180.25,0.05,35,0.12,65.57,143.06,9,26,6,11,6,N
33098,1,7,0,0,4,3,3,10,18.8,11.0,2275.01,0.07,44,0.09,126.39,206.82,22,22,13,13,10,N
33442,1,9,0,0,5,1,5,9,9.08,18.0,2942.97,0.05,40,0.06,163.5,163.5,15,25,5,12,9,N
33404,28,31,5,35,16,9,8,95,50.7,37.73,72190.59,0.64,334,0.03,4010.59,1913.13,115,219,32,21,100,N
33690,17,5,2,28,3,2,1,62,76.19,36.75,102930.76,0.93,451,0.03,5718.38,2800.46,163,288,51,23,64,N
33363,10,1,0,10,1,1,1,12,15.5,9.33,1350.34,0.05,38,0.11,75.02,144.68,14,24,6,8,12,N
