Unnamed: 0,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
13836,5,11,0,1,6,6,5,20,46.13,20.69,19748.29,0.32,170,0.05,1097.13,954.5,60,110,29,20,20,N
13890,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13815,0,1,0,0,1,1,1,4,13.74,3.0,123.63,0.01,13,0.33,6.87,41.21,3,10,3,6,4,N
13756,0,1,0,0,1,1,1,6,14.68,8.25,999.19,0.04,31,0.12,55.51,121.11,11,20,6,9,6,N
13801,1,1,0,0,1,1,1,5,12.14,6.4,497.34,0.03,21,0.16,27.63,77.71,8,13,5,8,5,N
13602,15,13,0,0,9,9,1,64,89.26,20.71,38301.26,0.62,317,0.05,2127.85,1849.03,116,201,42,15,64,N
13669,0,1,0,0,1,1,1,3,9.96,3.5,122.04,0.01,11,0.29,6.78,34.87,2,9,2,7,3,N
13906,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
13800,5,11,0,0,6,4,1,23,22.86,24.7,13948.3,0.19,111,0.04,774.91,564.71,39,72,15,19,23,N
13791,0,1,0,0,1,1,1,3,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,9,3,7,3,N
13931,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13819,3,3,0,5,2,2,1,7,20.1,11.7,2752.14,0.08,52,0.09,152.9,235.23,18,34,10,13,7,N
13723,0,1,0,1,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13781,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
13654,0,1,0,0,1,1,1,6,31.07,5.23,850.08,0.05,37,0.19,47.23,162.52,17,20,13,8,6,N
13626,0,3,0,0,2,2,1,4,14.83,7.0,726.48,0.03,30,0.14,40.36,103.78,8,22,4,7,4,N
13687,24,45,1,8,25,23,8,117,142.73,32.85,154013.92,1.56,680,0.03,8556.33,4688.48,235,445,93,26,118,N
13748,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
13722,0,1,0,1,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13605,2,9,0,4,6,6,3,33,64.58,19.75,25188.5,0.43,211,0.05,1399.36,1275.37,79,132,44,22,33,N
13610,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
13946,0,1,0,0,1,1,1,3,5.43,7.0,266.27,0.01,12,0.14,14.79,38.04,4,8,2,7,3,N
13714,2,1,0,1,1,1,1,11,54.09,8.25,3681.54,0.15,87,0.12,204.53,446.25,36,51,24,11,11,N
13860,5,21,0,3,11,10,1,41,58.14,23.94,33320.87,0.46,243,0.04,1851.16,1391.88,79,164,33,20,41,N
13928,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13617,0,1,0,0,1,1,1,6,30.14,6.15,1141.33,0.06,41,0.16,63.41,185.47,16,25,13,10,6,Y
13775,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
13869,14,11,0,0,7,5,4,58,104.52,18.11,34291.94,0.63,311,0.06,1905.11,1893.2,128,183,53,15,58,N
13597,0,1,0,1,1,1,1,3,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,3,N
13830,0,1,0,0,1,1,1,7,28.59,6.95,1382.62,0.07,46,0.14,76.81,198.81,17,29,11,9,7,N
13787,1,3,0,0,2,2,1,4,19.29,6.72,871.59,0.04,30,0.15,48.42,129.66,11,19,9,11,4,N
13623,0,1,0,0,1,1,1,3,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,3,N
13823,0,1,0,0,1,1,1,4,15.16,5.25,417.73,0.03,23,0.19,23.21,79.57,6,17,4,7,4,N
13534,19,18,0,1,11,9,7,88,151.9,21.7,71508.8,1.1,504,0.05,3972.71,3295.74,194,310,76,17,88,N
13912,7,9,1,0,5,5,3,47,90.12,19.38,33861.93,0.58,285,0.05,1881.22,1746.85,112,173,52,18,48,Y
13555,0,1,0,0,1,1,1,3,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,3,N
13773,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
13575,0,1,0,0,1,1,1,3,3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,2,5,1,5,3,N
13732,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
13676,0,7,0,0,4,2,3,14,34.38,9.75,3268.21,0.11,69,0.1,181.57,335.2,24,45,16,13,14,N
13649,0,1,0,0,1,1,1,5,26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,12,15,10,7,5,N
13502,5,11,0,11,7,5,1,44,42.06,32.72,45051.12,0.46,236,0.03,2502.84,1376.56,90,146,33,24,44,N
13525,0,4,1,0,3,2,1,9,16.46,7.2,853.46,0.04,29,0.14,47.41,118.54,6,23,5,12,10,N
13518,0,3,0,0,2,2,1,8,20.81,9.0,1685.67,0.06,42,0.11,93.65,187.3,15,27,10,12,8,N
13660,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13632,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
13884,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
13919,2,8,0,0,5,4,1,25,42.86,17.68,13404.49,0.25,153,0.06,744.69,757.99,56,97,19,12,25,N
13711,1,1,0,0,1,1,1,14,93.83,7.6,5424.68,0.24,138,0.13,301.37,713.45,63,75,29,7,14,N
13585,0,1,0,0,1,1,1,3,10.87,3.5,133.19,0.01,11,0.29,7.4,38.05,4,7,4,7,3,N
13541,1,5,0,4,4,3,1,29,47.03,16.63,12999.77,0.26,149,0.06,722.21,781.94,57,92,24,14,29,N
13730,0,3,0,0,2,1,1,9,14.87,8.57,1092.32,0.04,30,0.12,60.68,127.44,10,20,7,12,9,N
13832,1,3,0,0,2,2,1,9,17.15,13.0,2898.63,0.07,50,0.08,161.04,222.97,18,32,9,13,9,N
13945,0,1,0,0,1,1,1,6,7.75,6.0,279.04,0.02,14,0.17,15.5,46.51,3,11,2,8,6,N
13668,0,1,0,0,1,1,1,3,9.96,3.5,122.04,0.01,11,0.29,6.78,34.87,2,9,2,7,3,N
13531,5,3,0,1,2,2,1,17,50.08,14.0,9816.39,0.23,139,0.07,545.36,701.17,56,83,22,11,17,N
13847,0,4,1,0,3,2,1,9,16.46,7.2,853.46,0.04,29,0.14,47.41,118.54,6,23,5,12,10,N
13696,9,1,0,10,1,1,1,18,101.07,8.32,6997.01,0.28,149,0.12,388.72,840.93,59,90,39,11,18,N
13772,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
13744,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
13870,0,1,0,0,1,1,1,4,16.12,4.0,258.12,0.02,18,0.25,14.34,64.53,8,10,6,6,4,N
13494,0,7,0,0,5,4,3,23,29.4,14.39,6090.84,0.14,89,0.07,338.38,423.18,31,58,14,13,23,N
13746,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
13902,4,9,0,0,5,5,4,20,41.69,12.35,6361.1,0.17,106,0.08,353.39,514.95,35,71,17,12,20,N
13590,10,22,0,3,12,10,7,45,69.77,26.35,48459.37,0.61,299,0.04,2692.19,1838.77,110,189,48,23,45,Y
13716,1,1,0,0,1,1,1,5,34.59,3.55,434.76,0.04,30,0.28,24.15,122.62,13,17,11,6,5,N
13882,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
13703,2,12,0,1,7,6,3,21,28.85,17.34,8678.36,0.17,101,0.06,482.13,500.37,37,64,16,15,21,N
13661,2,10,0,0,6,5,3,33,45.02,14.88,9961.7,0.22,125,0.07,553.43,669.69,42,83,24,17,33,N
13588,7,27,1,4,14,12,6,42,35.69,27.62,27226.57,0.33,184,0.04,1512.59,985.79,58,126,21,20,43,Y
13782,0,3,0,0,2,2,1,13,25.59,14.0,5014.84,0.12,73,0.07,278.6,358.2,28,45,15,15,13,N
13705,10,11,0,3,6,6,1,36,115.58,11.75,15944.27,0.45,223,0.09,885.79,1357.5,83,140,53,15,36,N
13551,2,6,0,0,4,3,3,13,28.67,7.0,1404.72,0.07,45,0.14,78.04,200.67,14,31,11,11,13,N
13537,1,6,0,0,4,3,1,20,36.92,14.61,7876.2,0.18,106,0.07,437.57,539.27,37,69,19,15,20,N
13522,1,5,0,0,3,3,1,11,23.27,11.38,3010.96,0.09,57,0.09,167.28,264.7,21,36,12,13,11,N
13757,0,1,0,0,1,1,1,5,23.9,3.0,215.1,0.02,20,0.33,11.95,71.7,6,14,6,6,5,N
13817,0,1,0,1,1,1,1,3,12.0,3.0,108.0,0.01,12,0.33,6.0,36.0,2,10,2,6,3,N
13690,0,1,0,0,1,1,1,5,13.31,6.75,606.54,0.03,23,0.15,33.7,89.86,9,14,6,9,5,N
13900,8,16,0,9,10,8,1,46,65.15,27.14,47999.33,0.59,297,0.04,2666.63,1768.4,114,183,42,20,46,N
13517,3,11,0,0,6,6,1,25,30.2,25.0,18875.0,0.25,151,0.04,1048.61,755.0,50,101,16,16,25,N
13878,9,12,0,8,7,6,1,34,54.94,20.4,22864.72,0.37,193,0.05,1270.26,1120.82,68,125,35,21,34,N
13720,1,1,0,0,1,1,1,14,77.63,8.22,5241.84,0.21,130,0.12,291.21,637.9,54,76,23,7,14,N
13750,0,1,0,0,1,1,1,6,17.84,6.19,682.86,0.04,27,0.16,37.94,110.36,11,16,8,9,6,N
13778,0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
13652,0,1,0,0,1,1,1,5,26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,12,15,10,7,5,N
13880,10,23,0,13,13,12,1,52,64.37,33.13,70666.9,0.71,348,0.03,3925.94,2132.99,127,221,46,24,52,N
13628,0,1,0,0,1,1,1,4,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,4,7,4,4,4,N
13552,0,6,0,0,4,3,1,13,21.05,11.25,2664.41,0.08,51,0.09,148.02,236.84,15,36,10,15,13,N
13625,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13618,1,1,0,0,1,1,1,6,26.01,7.86,1605.45,0.07,44,0.13,89.19,204.33,20,24,14,11,6,N
13926,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13498,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
13816,0,1,0,0,1,1,1,3,15.81,3.5,193.73,0.02,16,0.29,10.76,55.35,4,12,4,7,3,N
13915,1,5,0,3,3,3,1,11,28.48,9.5,2569.87,0.09,59,0.11,142.77,270.51,19,40,12,12,11,Y
13554,3,10,0,2,6,6,1,23,38.97,10.97,4689.17,0.14,88,0.09,260.51,427.5,27,61,16,13,23,N
13790,0,1,0,0,1,1,1,3,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,3,N
13504,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
13646,9,3,0,4,2,2,1,21,71.77,11.08,8806.58,0.27,155,0.09,489.25,795.04,64,91,26,9,21,N
13530,0,1,0,0,1,1,1,5,17.44,4.67,379.91,0.03,22,0.21,21.11,81.41,8,14,6,7,5,N
13911,3,11,0,0,6,2,1,24,31.92,18.79,11268.26,0.2,116,0.05,626.01,599.71,42,74,19,17,24,N
13861,3,9,0,0,5,5,1,15,42.6,12.5,6656.28,0.18,103,0.08,369.79,532.5,35,68,21,15,15,N
13706,10,12,0,5,7,7,3,47,100.52,18.02,32631.05,0.6,289,0.06,1812.84,1811.1,110,179,58,19,47,N
13769,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
13888,6,27,0,0,14,14,9,38,41.06,42.15,72932.91,0.58,323,0.02,4051.83,1730.49,119,204,24,17,38,N
13827,0,1,0,0,1,1,1,4,13.44,4.0,215.1,0.02,15,0.25,11.95,53.77,4,11,4,8,4,N
13726,0,3,0,5,2,2,1,18,24.85,16.5,6765.0,0.14,82,0.06,375.83,410.0,33,49,16,16,18,N
13697,0,1,0,0,1,1,1,4,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,4,5,3,4,4,N
13702,0,3,0,0,2,2,1,6,13.38,7.33,719.39,0.03,24,0.14,39.97,98.1,8,16,6,11,6,N
13785,0,3,0,0,2,2,1,11,34.43,7.86,2125.46,0.09,59,0.13,118.08,270.51,22,37,14,10,11,N
13909,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13741,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
13937,0,4,0,0,3,2,1,11,17.22,9.29,1484.89,0.05,37,0.11,82.49,159.91,10,27,7,13,11,N
13910,12,24,0,6,13,12,7,59,65.25,34.2,76313.12,0.74,351,0.03,4239.62,2231.5,125,226,53,29,59,Y
13793,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
13840,0,7,0,0,4,2,3,16,23.55,8.45,1681.86,0.07,44,0.12,93.44,199.04,13,31,10,13,16,N
13759,0,3,0,0,2,2,1,12,41.57,8.24,2819.37,0.11,72,0.12,156.63,342.35,28,44,17,10,12,N
13691,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13651,7,1,0,4,1,1,1,21,69.8,10.02,7011.39,0.23,144,0.1,389.52,699.55,63,81,22,7,21,N
13533,0,1,0,0,1,1,1,6,21.8,6.19,834.61,0.04,33,0.16,46.37,134.89,11,22,8,9,6,N
13707,0,7,0,0,4,2,3,16,23.55,8.45,1681.86,0.07,44,0.12,93.44,199.04,13,31,10,13,16,N
13680,2,3,0,0,2,2,1,9,15.96,9.75,1517.0,0.05,36,0.1,84.28,155.59,13,23,8,12,9,N
13799,0,1,0,0,1,1,1,4,13.44,4.0,215.1,0.02,15,0.25,11.95,53.77,4,11,4,8,4,N
13749,0,3,0,0,2,2,1,11,35.16,8.21,2372.72,0.1,63,0.12,131.82,288.85,23,40,14,10,11,N
13595,1,3,0,1,2,2,1,9,25.29,11.85,3548.61,0.1,63,0.08,197.14,299.56,22,41,13,14,9,N
13543,4,5,0,0,3,3,1,19,58.1,12.43,8983.13,0.24,142,0.08,499.06,722.42,52,90,23,11,19,N
13491,0,1,0,1,1,1,1,5,32.5,5.32,919.39,0.06,40,0.19,51.08,172.88,13,27,11,9,5,N
13895,5,13,0,0,7,6,5,34,42.13,26.79,30243.28,0.38,200,0.04,1680.18,1128.77,74,126,29,21,34,N
13932,0,4,1,0,3,2,1,9,16.11,9.0,1304.52,0.05,33,0.11,72.47,144.95,9,24,7,14,10,N
13539,28,59,1,38,36,34,20,241,238.08,40.75,395438.84,3.23,1287,0.02,21968.82,9702.9,480,807,159,27,242,N
13570,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13695,2,3,0,0,2,2,1,6,17.23,8.67,1294.27,0.05,34,0.12,71.9,149.34,13,21,9,12,6,N
13524,15,19,1,8,10,9,4,64,59.77,42.39,107406.67,0.84,412,0.02,5967.04,2533.7,156,256,46,25,65,N
13753,0,1,0,0,1,1,1,4,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,4,N
13856,0,1,0,0,1,1,1,3,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,3,N
13581,0,1,0,1,1,1,1,3,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,3,N
13829,1,1,0,0,1,1,1,5,14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,8,13,6,8,5,N
13923,5,6,1,0,4,3,1,21,32.17,13.68,6017.65,0.15,88,0.07,334.31,440.0,31,57,17,15,22,Y
13542,0,3,0,0,2,2,1,8,20.33,9.78,1943.91,0.07,46,0.1,107.99,198.81,16,30,9,11,8,N
13835,0,3,0,0,2,2,1,4,18.99,5.14,502.31,0.03,25,0.19,27.91,97.67,9,16,7,8,4,N
13754,0,1,0,0,1,1,1,4,16.61,3.0,149.49,0.02,15,0.33,8.3,49.83,4,11,4,6,4,N
13731,0,5,0,0,3,3,3,14,26.73,9.21,2266.4,0.08,53,0.11,125.91,246.12,17,36,12,13,14,N
13503,0,1,0,0,1,1,1,2,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
13805,1,3,0,0,2,2,1,7,24.71,5.63,781.73,0.05,34,0.18,43.43,138.97,10,24,8,9,7,N
13578,0,1,0,0,1,1,1,3,3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,2,5,1,5,3,N
13877,0,1,0,1,1,1,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,2,N
13763,2,3,0,6,2,2,1,18,39.51,10.08,4016.74,0.13,82,0.1,223.15,398.35,33,49,18,11,18,N
13656,12,14,0,1,9,7,4,66,116.42,23.48,64177.21,0.91,418,0.04,3565.4,2733.37,161,257,72,21,66,N
13818,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13940,1,8,0,1,5,4,3,21,28.45,10.64,3218.64,0.1,66,0.09,178.81,302.61,18,48,11,13,21,N
13624,0,1,0,1,1,1,1,4,6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,3,9,2,8,4,N
13796,13,7,0,5,4,4,1,37,89.21,24.0,51383.14,0.71,347,0.04,2854.62,2140.96,144,203,54,18,37,N
13930,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13809,0,1,0,0,1,1,1,3,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,3,N
13733,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
13544,0,3,0,0,2,2,1,8,20.33,9.78,1943.91,0.07,46,0.1,107.99,198.81,16,30,9,11,8,N
13853,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13540,12,15,0,16,9,9,1,61,90.69,22.53,46024.85,0.68,327,0.04,2556.94,2043.07,118,209,55,21,61,N
13664,0,1,0,0,1,1,1,5,18.99,5.14,502.31,0.03,25,0.19,27.91,97.67,9,16,7,8,5,N
13679,0,1,0,0,1,1,1,6,21.8,6.19,834.61,0.04,33,0.16,46.37,134.89,11,22,8,9,6,N
13944,2,3,0,0,2,2,1,9,15.92,8.64,1189.32,0.05,33,0.12,66.07,137.61,11,22,7,11,9,N
13677,3,5,0,1,3,2,3,11,29.72,13.6,5496.65,0.13,85,0.07,305.37,404.17,34,51,15,12,11,N
13659,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13548,3,6,0,0,4,3,3,13,28.67,7.0,1404.72,0.07,45,0.14,78.04,200.67,14,31,11,11,13,N
13538,1,6,0,0,4,3,3,19,29.26,13.5,5332.5,0.13,79,0.07,296.25,395.0,27,52,16,16,19,N
13834,0,3,0,0,2,2,1,12,33.66,13.22,5883.89,0.15,89,0.08,326.88,445.0,34,55,18,14,12,N
13725,0,5,0,3,3,3,1,16,25.63,16.0,6560.0,0.14,82,0.06,364.44,410.0,32,50,16,16,16,N
13742,0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
13511,2,5,0,0,3,3,1,15,40.99,14.0,8034.06,0.19,111,0.07,446.34,573.86,44,67,22,14,15,N
13803,2,1,0,0,1,1,1,5,12.72,6.4,521.02,0.03,22,0.16,28.95,81.41,8,14,5,8,5,N
13650,9,7,0,4,4,4,4,37,69.01,16.93,19777.28,0.39,207,0.06,1098.74,1168.28,79,128,35,15,37,N
13766,0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
13681,0,1,0,0,1,1,1,7,25.78,5.5,779.78,0.05,34,0.18,43.32,141.78,11,23,9,9,7,N
13875,0,3,0,0,2,2,1,9,18.62,14.88,4118.96,0.09,57,0.07,228.83,276.9,21,36,12,17,9,N
13783,0,1,0,0,1,1,1,3,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,3,N
13903,4,17,0,0,9,9,9,20,46.86,14.55,9917.4,0.23,134,0.07,550.97,681.72,47,87,21,13,20,Y
13833,1,3,0,0,2,2,1,8,15.23,10.5,1679.07,0.05,37,0.1,93.28,159.91,14,23,8,12,8,N
13747,0,5,0,0,3,3,3,17,24.56,12.25,3685.14,0.1,64,0.08,204.73,300.83,21,43,12,14,17,N
13798,0,1,0,0,1,1,1,4,12.34,3.5,151.15,0.01,13,0.29,8.4,43.19,3,10,3,7,4,N
13639,0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,2,N
13620,3,5,0,0,3,3,1,13,23.77,15.54,5735.89,0.12,76,0.06,318.66,369.21,29,47,14,15,13,N
13641,1,1,0,0,1,1,1,4,26.18,4.28,479.11,0.04,28,0.23,26.62,112.0,11,17,9,7,4,N
13849,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13589,10,4,0,1,3,3,1,34,76.45,17.93,24569.36,0.46,236,0.06,1364.96,1370.54,98,138,41,15,34,Y
13862,1,9,0,1,6,4,1,28,52.27,12.46,8112.64,0.22,125,0.08,450.7,651.18,46,79,24,13,28,N
13577,0,1,0,0,1,1,1,3,3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,2,5,1,5,3,N
13820,0,1,0,0,1,1,1,3,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,9,3,7,3,N
13704,0,3,0,0,2,2,1,4,19.46,3.5,238.4,0.02,19,0.29,13.24,68.11,5,14,5,7,4,N
13611,7,7,0,0,5,4,1,36,55.99,19.75,21840.0,0.37,198,0.05,1213.33,1105.82,79,119,32,16,36,Y
13947,1,7,0,0,4,4,1,13,16.11,13.71,3029.38,0.07,52,0.07,168.3,220.89,16,36,7,12,13,N
13510,5,11,0,5,6,6,1,28,44.43,18.41,15056.5,0.27,157,0.05,836.47,817.88,54,103,22,15,28,N
13678,6,9,0,2,5,5,4,24,47.78,23.7,26838.69,0.38,195,0.04,1491.04,1132.43,79,116,35,21,24,N
13561,2,1,0,3,1,1,1,10,37.14,6.4,1521.19,0.08,57,0.16,84.51,237.69,16,41,10,8,10,N
13596,1,3,0,1,2,2,1,9,29.06,11.2,3645.43,0.11,67,0.09,202.52,325.48,24,43,15,14,9,N
13760,0,1,0,0,1,1,1,6,26.28,5.6,824.03,0.05,36,0.18,45.78,147.15,16,20,10,7,6,N
13838,2,12,0,1,7,6,3,21,28.85,17.34,8678.36,0.17,101,0.06,482.13,500.37,37,64,16,15,21,N
13925,0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,3,N
13592,0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
